_id,date,station,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
1909,2014-08-24,Admiralty,na,na,na,na,na,na,na,na,na
1910,2014-08-25,Admiralty,na,na,na,na,na,na,na,na,na
1911,2014-08-26,Admiralty,na,na,na,na,na,na,na,na,na
1912,2014-08-27,Admiralty,na,na,na,na,na,na,na,na,na
1913,2014-08-28,Admiralty,na,na,na,na,na,na,na,na,na
1914,2014-08-29,Admiralty,na,na,na,na,na,na,na,na,na
1915,2014-08-30,Admiralty,na,na,na,na,na,na,na,na,na
1916,2014-08-31,Admiralty,na,na,na,na,na,na,na,na,na
1917,2014-10-01,Admiralty,na,na,na,na,na,na,na,na,na
1918,2014-10-02,Admiralty,na,na,na,na,na,na,na,na,na
1919,2014-10-03,Admiralty,na,na,na,na,na,na,na,na,na
1920,2014-10-04,Admiralty,na,na,na,na,na,na,na,na,na
1921,2014-10-05,Admiralty,na,na,na,na,na,na,na,na,na
1922,2014-10-06,Admiralty,na,na,na,na,na,na,na,na,na
1923,2014-10-07,Admiralty,na,na,na,na,na,na,na,na,na
1924,2014-10-08,Admiralty,na,na,na,na,na,na,na,na,na
1925,2014-10-09,Admiralty,na,na,na,na,na,na,na,na,na
1926,2014-10-10,Admiralty,na,na,na,na,na,na,na,na,na
1927,2014-10-11,Admiralty,na,na,na,na,na,na,na,na,na
1928,2014-10-12,Admiralty,na,na,na,na,na,na,na,na,na
1929,2014-10-13,Admiralty,na,na,na,na,na,na,na,na,na
1930,2014-10-14,Admiralty,na,na,na,na,na,na,na,na,na
1931,2014-10-15,Admiralty,na,na,na,na,na,na,na,na,na
1932,2014-10-16,Admiralty,1.4,1.4,1.4,1.4,na,32.5,26.2,7.2,27.7
1933,2014-10-17,Admiralty,41.8,27.4,33.2,34.2,27.5,32.6,24.1,6.4,38.5
1934,2014-10-18,Admiralty,0.2,0.2,0.2,0.2,26.8,31.6,25.2,6.9,42.1
1935,2014-10-19,Admiralty,1.6,1.6,1.6,1.6,28.1,33.6,24.4,5.3,24.8
1936,2014-10-20,Admiralty,0,0,0,0,28.3,33,25.4,5.7,26.6
1937,2014-10-21,Admiralty,na,na,na,na,na,na,na,na,na
1938,2014-10-22,Admiralty,0,0,0,0,26.1,28.3,24.6,3.7,15.8
1939,2014-10-23,Admiralty,0,0,0,0,28.1,32.4,25.2,6.7,26.3
1940,2014-10-24,Admiralty,0,0,0,0,29.3,34.3,25.4,6,25.6
1941,2014-10-25,Admiralty,0,0,0,0,29.4,34.2,26,7.2,28.1
1942,2014-10-26,Admiralty,0,0,0,0,29,33.3,26.9,8.7,38.9
1943,2014-10-27,Admiralty,0,0,0,0,27.1,31.7,24.3,6.9,49
1944,2014-10-28,Admiralty,0,0,0,0,27.7,32.8,25,5.8,36
1945,2014-10-29,Admiralty,0,0,0,0,29,34.2,25.6,7.7,31.3
1946,2014-10-30,Admiralty,0,0,0,0,28,33.4,25.7,6.3,25.2
1947,2014-10-31,Admiralty,0,0,0,0,27.3,33.9,24,5.7,37.4
1948,2014-11-01,Admiralty,0,0,0,0,28.1,31.9,25.6,7.3,23.4
1949,2014-11-02,Admiralty,0,0,0,0,29.2,33.2,26,5.6,23.8
1950,2014-11-03,Admiralty,0,0,0,0,29.8,33.6,25.9,5.3,24.8
1951,2014-11-04,Admiralty,0,0,0,0,29.7,33.8,26.5,8.2,29.2
1952,2014-11-05,Admiralty,0,0,0,0,27.6,34.5,23.6,6.9,30.2
1953,2014-11-06,Admiralty,0,0,0,0,26.1,31.4,23.4,8.1,50
1954,2014-11-07,Admiralty,0,0,0,0,26.6,31.6,24.2,7.8,37.8
1955,2014-11-08,Admiralty,0,0,0,0,27.1,31.6,24,7.4,28.4
1956,2014-11-09,Admiralty,0,0,0,0,27.5,31.4,23.8,6.2,39.2
1957,2014-11-10,Admiralty,0,0,0,0,27.3,30.7,25.5,6.5,31.7
1958,2014-11-11,Admiralty,6.5,2,3,4.5,26.3,31.2,24.6,5.6,24.1
1959,2014-11-12,Admiralty,31.8,26.6,31.2,31.8,26.6,33.2,23.4,4.6,41.4
1960,2014-11-13,Admiralty,58.2,45.6,56,58.2,27,33.7,23,6.5,79.9
1961,2014-11-14,Admiralty,0.4,0.4,0.4,0.4,27,31.1,24.5,8.9,34.6
1962,2014-11-15,Admiralty,26.6,19,20,20.8,26.9,33,24.4,6.2,33.1
1963,2014-11-16,Admiralty,1.2,0.8,0.8,1,26.2,30.8,25,5.6,31
1964,2014-11-17,Admiralty,17.8,12.4,17.2,17.6,26.1,31.7,24.8,7.5,44.3
1965,2014-11-18,Admiralty,3,1.2,1.6,2.2,25.6,27.1,24.8,5.9,17.3
1966,2014-11-19,Admiralty,0,0,0,0,27.3,32.9,24.9,8.2,36
1967,2014-11-20,Admiralty,10.8,7.8,8,10.6,26.9,31.6,25.2,7.7,28.4
1968,2014-11-21,Admiralty,1,0.8,1,1,27.2,32.5,25.3,6.1,33.8
1969,2014-11-22,Admiralty,6.4,5.8,6.4,6.4,27.5,33.5,25.5,5.4,36.7
1970,2014-11-23,Admiralty,2.6,2.4,2.6,2.6,27,33,25.6,5.5,36
1971,2014-11-24,Admiralty,1,1,1,1,27.6,32.6,24.9,6.6,36.4
1972,2014-11-25,Admiralty,29.6,21.4,29,29.6,27.4,32.5,24.2,6.4,42.5
1973,2014-11-26,Admiralty,33.2,19.2,24.4,33.2,27.1,33.1,24.2,7.8,71.3
1974,2014-11-27,Admiralty,0,0,0,0,27.5,31.2,25.2,7.9,31
1975,2014-11-28,Admiralty,0,0,0,0,27.9,31.5,26,7.4,29.9
1976,2014-11-29,Admiralty,5.8,3.6,3.8,4.8,25.8,31.3,24.6,6.5,37.4
1977,2014-11-30,Admiralty,0,0,0,0,27.6,31.2,24.6,5.6,22.3
1978,2014-12-01,Admiralty,7.2,5.4,5.4,5.4,26.3,28.7,23.6,5.9,26.3
1979,2014-12-02,Admiralty,0,0,0,0,27.7,31.7,25.3,6.1,26.6
1980,2014-12-03,Admiralty,0,0,0,0,28.6,32.1,25.4,8,28.8
1981,2014-12-04,Admiralty,45.2,14.2,25.4,34.8,25.8,27.9,23.4,6.8,48.6
1982,2014-12-05,Admiralty,0,0,0,0,28.4,34.5,24.7,7,24.5
1983,2014-12-06,Admiralty,9.6,7,8.2,9.2,26.8,29.5,23.6,8.5,53.3
1984,2014-12-07,Admiralty,2,0.8,0.8,1.2,26.8,33.3,24.5,7.7,38.2
1985,2014-12-08,Admiralty,0.2,0.2,0.2,0.2,27,30.1,24.9,8.4,28.8
1986,2014-12-09,Admiralty,0,0,0,0,27.6,31.3,24.9,10.9,37.8
1987,2014-12-10,Admiralty,0,0,0,0,27.8,32.2,25.5,11.4,33.8
1988,2014-12-11,Admiralty,33.6,30.4,31.4,31.4,27,31.4,23.9,9.5,41.4
1989,2014-12-12,Admiralty,0,0,0,0,28,31.7,25.3,11.6,38.5
1990,2014-12-13,Admiralty,11.8,9.6,11.8,11.8,27.2,30.5,24,9.6,37.8
1991,2014-12-14,Admiralty,0,0,0,0,28.1,32,25.4,8.9,29.9
1992,2014-12-15,Admiralty,0.2,0.2,0.2,0.2,27.5,31,25.2,10,29.5
1993,2014-12-16,Admiralty,1.8,1,1.8,1.8,26.5,29.1,24.8,7.3,20.2
1994,2014-12-17,Admiralty,27,20,24.4,26,26.1,30.8,23.6,5.9,32
1995,2014-12-18,Admiralty,10.8,8,10.4,10.8,27.2,32.1,24,10.1,38.9
1996,2014-12-19,Admiralty,28.2,8.6,13.2,19,25.2,25.8,24.5,7.8,24.8
1997,2014-12-20,Admiralty,0,0,0,0,26.8,32.9,24.9,7.9,41
1998,2014-12-21,Admiralty,0,0,0,0,26.9,31.2,25.2,8.5,38.9
1999,2014-12-22,Admiralty,0,0,0,0,26.7,30.8,24.4,7.3,24.1
2000,2014-12-23,Admiralty,0,0,0,0,26.1,28.3,24.7,8.6,29.9
2001,2014-12-24,Admiralty,0.4,0.2,0.2,0.4,26.6,32.4,24.8,7.6,27.4
2002,2014-12-25,Admiralty,0,0,0,0,27.2,31.9,25.6,5,24.1
2003,2014-12-26,Admiralty,25,6.4,11.2,13.6,25.2,28.1,23.7,7.4,31.3
2004,2014-12-27,Admiralty,19.4,7.6,8.8,11.8,25.8,31,23.8,7.2,29.2
2005,2014-12-28,Admiralty,1.8,1.4,1.6,1.8,26,29.7,24.3,10.5,35.6
2006,2014-12-29,Admiralty,1,1,1,1,25.2,28.2,24.1,13.3,50
2007,2014-12-30,Admiralty,0,0,0,0,24.8,26,23.9,12.1,45.7
2008,2014-12-31,Admiralty,0,0,0,0,25.9,28.1,24.4,11.2,36.7
2009,2015-01-01,Admiralty,0,0,0,0,25.8,27.2,24.7,11.5,32.8
2010,2015-01-02,Admiralty,0,0,0,0,26.6,29.5,24.7,13.9,38.2
2011,2015-01-03,Admiralty,0,0,0,0,26.8,30.3,24.2,13.2,36.4
2012,2015-01-04,Admiralty,0,0,0,0,27.1,31.1,24.6,12.1,34.2
2013,2015-01-05,Admiralty,0,0,0,0,27.5,31.8,24.5,9.9,30.2
2014,2015-01-06,Admiralty,41.8,23.6,27.8,29.4,26.7,32.2,24.3,8.8,36.7
2015,2015-01-07,Admiralty,7.8,5.4,5.8,6.6,26,30.7,24.8,8.1,27.4
2016,2015-01-08,Admiralty,6.4,1.8,2.8,4.4,25.8,30,24.3,8,33.8
2017,2015-01-09,Admiralty,0.6,0.2,0.2,0.2,24.6,26.2,23.7,9.9,29.9
2018,2015-01-10,Admiralty,1.6,1.6,1.6,1.6,25.9,32.8,23.5,9.9,27.4
2019,2015-01-11,Admiralty,0.4,0.4,0.4,0.4,26.5,29.8,24.6,11.2,35.6
2020,2015-01-12,Admiralty,0,0,0,0,27.3,30.6,25.3,16.4,41.8
2021,2015-01-13,Admiralty,0,0,0,0,27.1,31.2,24.6,15.9,41.4
2022,2015-01-14,Admiralty,0,0,0,0,27,30.9,24.6,16,44.6
2023,2015-01-15,Admiralty,0,0,0,0,27,31,24.7,15.5,42.5
2024,2015-01-16,Admiralty,0,0,0,0,26.4,30.4,23.6,13.8,39.2
2025,2015-01-17,Admiralty,0,0,0,0,26.5,30.9,23.5,14.1,37.1
2026,2015-01-18,Admiralty,0,0,0,0,26.4,30.1,24,15,42.5
2027,2015-01-19,Admiralty,0,0,0,0,26.3,30.5,23.7,14.6,38.9
2028,2015-01-20,Admiralty,0,0,0,0,26.2,29.9,23.6,14.4,41
2029,2015-01-21,Admiralty,16,12.8,15.6,15.8,26.1,30.2,24.2,12.8,40.3
2030,2015-01-22,Admiralty,0,0,0,0,26.4,29.3,24.3,14.5,40.7
2031,2015-01-23,Admiralty,0,0,0,0,26.1,29.4,23.7,14.7,44.3
2032,2015-01-24,Admiralty,0,0,0,0,26.2,29.9,24.4,12.7,37.1
2033,2015-01-25,Admiralty,0,0,0,0,26.2,29.8,24,12.9,36.4
2034,2015-01-26,Admiralty,0,0,0,0,26.5,30.5,24.2,13.5,37.4
2035,2015-01-27,Admiralty,0,0,0,0,26.8,30.8,23.9,13.2,34.6
2036,2015-01-28,Admiralty,1.8,1.6,1.6,1.8,26.5,31.8,23.5,10.6,32.4
2037,2015-01-29,Admiralty,0,0,0,0,26.2,28.9,24.5,13.1,31.7
2038,2015-01-30,Admiralty,0,0,0,0,26.5,30.1,24.5,12.9,39.6
2039,2015-01-31,Admiralty,0,0,0,0,26.9,31.3,24.6,15.7,43.6
2040,2015-02-01,Admiralty,0,0,0,0,26.2,30.4,23.4,13.9,48.6
2041,2015-02-02,Admiralty,0,0,0,0,25.9,28.4,23.9,10.9,41.8
2042,2015-02-03,Admiralty,0,0,0,0,25.8,28.8,24,12.3,34.9
2043,2015-02-04,Admiralty,7,5.2,6.4,7,25.1,27.1,23.1,11.5,34.2
2044,2015-02-05,Admiralty,0,0,0,0,26.3,29.8,24.5,16.5,50.4
2045,2015-02-06,Admiralty,14,6.6,7.2,10.6,25.7,29.3,23.6,14.8,48.6
2046,2015-02-07,Admiralty,0,0,0,0,26,29.3,24,15.5,48.6
2047,2015-02-08,Admiralty,0,0,0,0,25.9,29.4,23.5,15.9,42.1
2048,2015-02-09,Admiralty,0,0,0,0,26.2,29.7,24.3,17.2,50.8
2049,2015-02-10,Admiralty,0,0,0,0,na,na,na,na,na
2050,2015-02-11,Admiralty,0,0,0,0,na,na,na,na,na
2051,2015-02-12,Admiralty,0,0,0,0,na,na,na,na,na
2052,2015-02-13,Admiralty,0,0,0,0,na,na,na,13.7,na
2053,2015-02-14,Admiralty,0,0,0,0,26.1,30.2,23.3,14,37.8
2054,2015-02-15,Admiralty,0,0,0,0,26.7,32.2,23.5,12.9,33.8
2055,2015-02-16,Admiralty,0,0,0,0,27.1,32,23.9,14.7,39.2
2056,2015-02-17,Admiralty,0,0,0,0,27,31.3,24.5,15.6,38.9
2057,2015-02-18,Admiralty,0,0,0,0,27.2,31.8,23.9,12.5,40.3
2058,2015-02-19,Admiralty,1.4,0.8,1,1,26.4,31.7,23.4,13.3,42.5
2059,2015-02-20,Admiralty,0,0,0,0,27,31.6,24.5,14.7,37.1
2060,2015-02-21,Admiralty,0,0,0,0,26.8,31.4,24.1,13.6,34.2
2061,2015-02-22,Admiralty,0,0,0,0,26.7,31.1,24,13.5,37.4
2062,2015-02-23,Admiralty,42.6,19.4,30.2,42.6,26.8,34.1,23.6,10.4,38.9
2063,2015-02-24,Admiralty,0.2,0.2,0.2,0.2,26.9,29.6,24.7,12.9,35.3
2064,2015-02-25,Admiralty,0,0,0,0,27.3,32.7,24.7,11.7,38.2
2065,2015-02-26,Admiralty,0,0,0,0,27,30.8,24.6,12.3,33.1
2066,2015-02-27,Admiralty,0,0,0,0,27.4,32.3,24.4,14.5,40.3
2067,2015-02-28,Admiralty,0,0,0,0,27.8,32.8,24.7,14.4,38.5
2068,2015-03-01,Admiralty,0,0,0,0,28,32.8,25,12.6,38.9
2069,2015-03-02,Admiralty,0,0,0,0,27.5,32.3,24.8,10.7,41.4
2070,2015-03-03,Admiralty,0,0,0,0,27.8,32.1,25.3,10.7,36.4
2071,2015-03-04,Admiralty,0.2,0.2,0.2,0.2,27.5,33.5,25.5,10.2,34.2
2072,2015-03-05,Admiralty,0,0,0,0,27.6,33.2,24.6,10.6,34.6
2073,2015-03-06,Admiralty,0,0,0,0,27.7,32.5,24.4,9.4,29.9
2074,2015-03-07,Admiralty,0,0,0,0,28,32.4,25,13,36
2075,2015-03-08,Admiralty,0,0,0,0,27.8,33.5,25.3,8.8,36.4
2076,2015-03-09,Admiralty,3.2,2.4,2.4,3,27.1,31.3,25.1,11.5,43.6
2077,2015-03-10,Admiralty,0,0,0,0,27.5,31.9,24.4,11.6,46.1
2078,2015-03-11,Admiralty,8.4,2.8,3.2,4.6,25.4,26.9,24.3,10.1,34.6
2079,2015-03-12,Admiralty,0,0,0,0,27.1,30.9,24.9,10.8,36.4
2080,2015-03-13,Admiralty,0,0,0,0,27.2,32.2,24.4,12.2,33.8
2081,2015-03-14,Admiralty,0,0,0,0,27.4,32.9,24.4,10.9,30.6
2082,2015-03-15,Admiralty,0,0,0,0,27.4,31,24.9,11.6,31
2083,2015-03-16,Admiralty,1.6,0.8,1.6,1.6,27.3,33.9,25.6,8.5,31
2084,2015-03-17,Admiralty,2.6,1.6,2.6,2.6,28,33.3,25.5,11,27.4
2085,2015-03-18,Admiralty,0,0,0,0,28.3,34.5,25.9,11.7,35.6
2086,2015-03-19,Admiralty,26.6,19.6,25,26.6,28,33.9,26.2,10.7,33.8
2087,2015-03-20,Admiralty,0.2,0.2,0.2,0.2,28.3,33.1,24.7,8.5,38.2
2088,2015-03-21,Admiralty,16.4,15.2,16.2,16.4,27.9,35,24.9,8.6,45.4
2089,2015-03-22,Admiralty,37.4,21.8,32.6,37.4,26.9,32.6,23.1,8.3,57.6
2090,2015-03-23,Admiralty,0,0,0,0,28,33.9,25.2,11.1,33.5
2091,2015-03-24,Admiralty,0,0,0,0,27.9,31,25.9,12.8,35.6
2092,2015-03-25,Admiralty,0,0,0,0,28.4,32.7,26.1,15.8,45.7
2093,2015-03-26,Admiralty,0,0,0,0,28.4,31.9,26.1,15.7,46.4
2094,2015-03-27,Admiralty,0,0,0,0,28.4,32.2,26,14.7,42.1
2095,2015-03-28,Admiralty,3,2.8,3,3,27.6,30.2,26.2,11.7,42.8
2096,2015-03-29,Admiralty,4.8,2.6,2.8,4.6,26.7,29.6,25,8.8,42.8
2097,2015-03-30,Admiralty,0,0,0,0,28.2,32.5,25.6,11.8,36
2098,2015-03-31,Admiralty,34.2,20.2,20.6,21.8,27.3,32.9,24.8,7.4,38.5
2099,2015-05-01,Admiralty,0.2,0.2,0.2,0.2,27.6,31.7,25.5,5.1,28.1
2100,2015-05-02,Admiralty,7.6,7.2,7.4,7.6,27.7,29.8,25.2,6.6,32.8
2101,2015-05-03,Admiralty,87.2,28.2,50.4,80.8,26.8,29.5,23.6,5.7,38.9
2102,2015-05-04,Admiralty,0,0,0,0,27.4,32.6,25.1,5.2,34.2
2103,2015-05-05,Admiralty,0,0,0,0,28.5,33.5,25.1,5.8,24.5
2104,2015-05-06,Admiralty,0,0,0,0,28.8,33.8,26.5,6.3,25.6
2105,2015-05-07,Admiralty,8,6,8,8,28.3,31.6,26.5,6.3,30.2
2106,2015-05-08,Admiralty,4.4,3.4,3.6,3.6,28.3,31.4,26.5,6.1,34.2
2107,2015-05-09,Admiralty,0,0,0,0,29.2,33.1,26.2,6.5,30.2
2108,2015-05-10,Admiralty,0,0,0,0,29.2,33.8,27.4,6.9,26.6
2109,2015-05-11,Admiralty,0,0,0,0,29.9,33.4,27.3,9.3,27
2110,2015-05-12,Admiralty,18,12.2,17.8,17.8,28.9,32.1,25.3,7,36
2111,2015-05-13,Admiralty,8.8,3.6,4.2,4.4,28,31.1,26,5.9,33.8
2112,2015-05-14,Admiralty,1.2,1,1,1.2,28.2,33.5,25.2,6.7,36
2113,2015-05-15,Admiralty,0.4,0.2,0.2,0.2,27,29.7,26,4.3,27
2114,2015-05-16,Admiralty,13.6,13.2,13.6,13.6,28,31.9,25.8,4.8,28.8
2115,2015-05-17,Admiralty,8,6.6,7.4,8,28.5,33.9,25.8,6.2,34.9
2116,2015-05-18,Admiralty,33,26.4,29.8,32.6,27.9,31.7,25.2,4.7,33.8
2117,2015-05-19,Admiralty,2.2,1.8,2,2,28.6,34,26.2,5.5,29.2
2118,2015-05-20,Admiralty,38,19.6,21.4,23.2,27.5,31.7,25.4,6,37.1
2119,2015-05-21,Admiralty,0.4,0.2,0.2,0.4,28.9,33.3,25.7,6.3,26.3
2120,2015-05-22,Admiralty,0.8,0.8,0.8,0.8,28.8,32.7,27.1,5.6,30.6
2121,2015-05-23,Admiralty,5,1.6,2.6,4,26.8,28.3,25.2,6.1,30.6
2122,2015-05-24,Admiralty,0,0,0,0,28.9,33.4,26.3,5.8,23.4
2123,2015-05-25,Admiralty,18.4,11.8,17.4,18.4,27.9,31.7,25.9,5,23
2124,2015-05-26,Admiralty,5.8,5.4,5.4,5.4,27.8,32.9,24.9,6.6,28.8
2125,2015-05-27,Admiralty,0,0,0,0,28.2,32.6,24.9,6,30.2
2126,2015-05-28,Admiralty,0,0,0,0,28.9,32.4,26.1,5.5,20.9
2127,2015-05-29,Admiralty,0.4,0.4,0.4,0.4,29.8,33.4,27,6.8,31
2128,2015-05-30,Admiralty,0,0,0,0,30,34.3,27.2,8.8,34.9
2129,2015-05-31,Admiralty,0,0,0,0,29.1,33.1,26.1,5.5,32.8
2130,2015-06-01,Admiralty,0,0,0,0,28.9,34.2,26,5.6,22.3
2131,2015-06-02,Admiralty,5.2,5.2,5.2,5.2,28.6,35.1,25.4,8.2,36.7
2132,2015-06-03,Admiralty,0,0,0,0,28.8,33.1,25,6.4,21.6
2133,2015-06-04,Admiralty,0.6,0.6,0.6,0.6,28.8,33.5,26.4,6.6,24.5
2134,2015-06-05,Admiralty,0,0,0,0,28.4,34.8,25.8,4.8,28.4
2135,2015-06-06,Admiralty,6.6,4.8,6.6,6.6,27.5,32.3,25.1,5.2,37.8
2136,2015-06-07,Admiralty,2.8,1,1.8,2.4,27.7,30.8,25.7,4.3,19.1
2137,2015-06-08,Admiralty,0,0,0,0,28.3,31,26.1,5.3,28.4
2138,2015-06-09,Admiralty,0,0,0,0,27.5,29.8,25.8,8.3,31.7
2139,2015-06-10,Admiralty,0.2,0.2,0.2,0.2,29,32.4,26.8,6,23.4
2140,2015-06-11,Admiralty,5.4,5.4,5.4,5.4,27.9,32.6,25.3,5.5,40
2141,2015-06-12,Admiralty,11.8,7.2,8.6,9,26.4,28.7,24.4,5.1,47.2
2142,2015-06-13,Admiralty,0,0,0,0,28,31.7,25.8,6.2,20.5
2143,2015-06-14,Admiralty,10.4,6.8,8.2,10.2,26.3,28.1,24.2,8.2,42.8
2144,2015-06-15,Admiralty,0,0,0,0,27.9,31.1,25.7,4.7,28.4
2145,2015-06-16,Admiralty,13.4,11.6,12.4,12.4,26.9,29.7,23.4,4.9,40
2146,2015-06-17,Admiralty,5.6,4.2,4.2,5.6,27.5,30.7,25.2,5.2,32
2147,2015-06-18,Admiralty,0,0,0,0,29.2,32.9,26.6,6.2,22.7
2148,2015-06-19,Admiralty,0,0,0,0,29.2,32,27.1,6.9,28.4
2149,2015-06-20,Admiralty,0,0,0,0,29.7,33.2,27.3,6.9,27
2150,2015-06-21,Admiralty,0,0,0,0,30,33.8,27.9,6.9,27.4
2151,2015-06-22,Admiralty,0,0,0,0,30.1,33.5,27.7,7,25.2
2152,2015-06-23,Admiralty,0,0,0,0,29.9,33.3,27.9,7.4,30.2
2153,2015-06-24,Admiralty,0,0,0,0,29.8,32.9,27.6,7.6,32.4
2154,2015-06-25,Admiralty,0,0,0,0,29.7,32.6,27.6,7.4,26.3
2155,2015-06-26,Admiralty,0,0,0,0,29.7,33.1,27.6,8.1,26.3
2156,2015-06-27,Admiralty,0,0,0,0,29.9,33.4,27.3,7.5,25.2
2157,2015-06-28,Admiralty,0,0,0,0,29.9,33.2,27.8,7.7,29.5
2158,2015-06-29,Admiralty,0,0,0,0,30,33.8,27.2,6.3,25.9
2159,2015-06-30,Admiralty,0,0,0,0,30.1,34,26.8,6.4,23.8
2160,2015-07-01,Admiralty,0.2,0.2,0.2,0.2,28.2,30,24.1,6,43.2
2161,2015-07-02,Admiralty,4,4,4,4,28.9,32.2,26.7,5.8,31
2162,2015-07-03,Admiralty,0,0,0,0,29.2,32.4,27.1,7.3,28.1
2163,2015-07-04,Admiralty,16.2,12,14,15.8,27.4,29.1,23.5,6.9,54
2164,2015-07-05,Admiralty,0,0,0,0,29.4,33.6,26.7,7,28.4
2165,2015-07-06,Admiralty,0,0,0,0,29.3,32.2,27.3,7.4,28.1
2166,2015-07-07,Admiralty,0,0,0,0,29.3,31.9,27.5,7.2,25.6
2167,2015-07-08,Admiralty,4.4,4.4,4.4,4.4,28.5,32.3,23.8,6.2,58
2168,2015-07-09,Admiralty,0,0,0,0,29.2,32.4,26.6,7.2,40.3
2169,2015-07-10,Admiralty,0.6,0.4,0.4,0.6,28.9,31.2,25.5,7.1,37.4
2170,2015-07-11,Admiralty,0.2,0.2,0.2,0.2,29.3,32.8,26.5,6.4,31.3
2171,2015-07-12,Admiralty,0,0,0,0,29.4,33.2,27.3,7.5,26.3
2172,2015-07-13,Admiralty,0,0,0,0,29.2,31.5,27.8,7.7,27
2173,2015-07-14,Admiralty,27.6,20.6,27,27.4,28.2,32.1,22.8,7.9,55.1
2174,2015-07-15,Admiralty,0,0,0,0,29.2,32.5,27.3,5.9,21.2
2175,2015-07-16,Admiralty,0.2,0.2,0.2,0.2,28.9,32.6,27.2,6.9,36.4
2176,2015-07-17,Admiralty,16.4,10,10.2,10.2,28.2,31.7,24.8,7.2,45.7
2177,2015-07-18,Admiralty,6.4,4.8,6,6.2,29.3,32.8,26.7,8.5,34.2
2178,2015-07-19,Admiralty,0,0,0,0,29.6,32.8,27.4,6.8,29.9
2179,2015-07-20,Admiralty,0,0,0,0,29.5,33.2,27.3,7.5,36
2180,2015-07-21,Admiralty,4,3.6,3.8,4,29,33.9,26.3,7.7,32
2181,2015-07-22,Admiralty,0,0,0,0,29.5,33.7,26.2,10.3,32.8
2182,2015-07-23,Admiralty,0,0,0,0,29,32.8,27.6,9.6,31
2183,2015-07-24,Admiralty,0.4,0.2,0.2,0.2,28.5,33.5,25.3,8,43.9
2184,2015-07-25,Admiralty,0,0,0,0,29.6,34.1,25.7,7.1,28.8
2185,2015-07-26,Admiralty,13.4,9.8,9.8,9.8,28.3,32,24.8,6.8,52.9
2186,2015-07-27,Admiralty,0,0,0,0,28.4,31.8,25.2,7,37.8
2187,2015-07-28,Admiralty,40.4,25,34,34.2,28,31.3,24,8.7,37.8
2188,2015-07-29,Admiralty,0,0,0,0,29,32.6,26.9,10.4,33.5
2189,2015-07-30,Admiralty,2.6,2.6,2.6,2.6,28,32.8,25.8,5.3,31.3
2190,2015-07-31,Admiralty,39.2,28.4,36,38.8,26.5,32.1,23.2,5.5,39.6
2191,2015-08-01,Admiralty,1.6,0.6,0.8,1,26.7,30.3,23.5,7.5,26.3
2192,2015-08-02,Admiralty,0,0,0,0,28.9,33.1,25.6,6.3,29.5
2193,2015-08-03,Admiralty,6.2,2.4,3.6,4.4,26.3,28.5,23.9,6.4,35.6
2194,2015-08-04,Admiralty,10.8,4.2,6.8,9.4,27.1,30.8,24.1,5.5,26.3
2195,2015-08-05,Admiralty,0,0,0,0,28.4,32,26.6,6.2,25.6
2196,2015-08-06,Admiralty,15,10,14.2,14.8,26.9,30.3,24.4,5.9,42.5
2197,2015-08-07,Admiralty,7,6.8,7,7,27,30,24.2,5.1,37.8
2198,2015-08-08,Admiralty,0.2,0.2,0.2,0.2,28,31.3,25.1,5.7,23.8
2199,2015-08-09,Admiralty,10.4,9,10,10.2,27.3,30.8,23.2,7.3,63.4
2200,2015-08-10,Admiralty,0,0,0,0,28.9,31.9,26.6,8.6,34.2
2201,2015-08-11,Admiralty,12.4,7.4,7.6,7.6,27.9,31.8,26.1,6.4,43.9
2202,2015-08-12,Admiralty,0.8,0.4,0.4,0.4,26.6,27.9,25.1,6.4,26.6
2203,2015-08-13,Admiralty,0,0,0,0,28.4,32.7,25.9,8,37.1
2204,2015-08-14,Admiralty,0,0,0,0,29,32.4,26.6,7.7,31.7
2205,2015-08-15,Admiralty,0,0,0,0,29.1,32.8,27.2,9.7,33.8
2206,2015-08-16,Admiralty,0,0,0,0,28.8,32.3,27.3,8.4,44.3
2207,2015-08-17,Admiralty,0.8,0.8,0.8,0.8,28.7,31.6,26.5,7,42.5
2208,2015-08-18,Admiralty,0,0,0,0,29.2,32.9,26.8,7.8,29.5
2209,2015-08-19,Admiralty,0,0,0,0,29.3,32.8,26.8,6.7,28.4
2210,2015-08-20,Admiralty,0,0,0,0,29.4,32.4,27.2,6,32.8
2211,2015-08-21,Admiralty,16.8,10.6,16.4,16.8,28.2,31.4,24.9,6.9,29.2
2212,2015-08-22,Admiralty,0,0,0,0,28.9,32.4,26.6,6.4,33.5
2213,2015-08-23,Admiralty,0,0,0,0,29,32.6,27.2,10,33.1
2214,2015-08-24,Admiralty,0,0,0,0,28.9,31.6,27.4,7.7,27.7
2215,2015-08-25,Admiralty,1,0.6,0.8,1,27.7,31.2,25.7,6.4,36.7
2216,2015-08-26,Admiralty,0,0,0,0,28.3,32.2,25.9,6.4,26.6
2217,2015-08-27,Admiralty,0,0,0,0,28.6,32.6,25.4,9.6,29.9
2218,2015-08-28,Admiralty,0,0,0,0,29,32.8,26.2,10.2,32.8
